description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,description_embedding_original,umap_descr_2D_embed_1,umap_descr_2D_embed_2,umap_descr_5D_embed_1,umap_descr_5D_embed_2,umap_descr_5D_embed_3,umap_descr_5D_embed_4,umap_descr_5D_embed_5,umap_descr_10D_embed_1,umap_descr_10D_embed_2,umap_descr_10D_embed_3,umap_descr_10D_embed_4,umap_descr_10D_embed_5,umap_descr_10D_embed_6,umap_descr_10D_embed_7,umap_descr_10D_embed_8,umap_descr_10D_embed_9,umap_descr_10D_embed_10,umap_descr_50D_embed_1,umap_descr_50D_embed_2,umap_descr_50D_embed_3,umap_descr_50D_embed_4,umap_descr_50D_embed_5,umap_descr_50D_embed_6,umap_descr_50D_embed_7,umap_descr_50D_embed_8,umap_descr_50D_embed_9,umap_descr_50D_embed_10,umap_descr_50D_embed_11,umap_descr_50D_embed_12,umap_descr_50D_embed_13,umap_descr_50D_embed_14,umap_descr_50D_embed_15,umap_descr_50D_embed_16,umap_descr_50D_embed_17,umap_descr_50D_embed_18,umap_descr_50D_embed_19,umap_descr_50D_embed_20,umap_descr_50D_embed_21,umap_descr_50D_embed_22,umap_descr_50D_embed_23,umap_descr_50D_embed_24,umap_descr_50D_embed_25,umap_descr_50D_embed_26,umap_descr_50D_embed_27,umap_descr_50D_embed_28,umap_descr_50D_embed_29,umap_descr_50D_embed_30,umap_descr_50D_embed_31,umap_descr_50D_embed_32,umap_descr_50D_embed_33,umap_descr_50D_embed_34,umap_descr_50D_embed_35,umap_descr_50D_embed_36,umap_descr_50D_embed_37,umap_descr_50D_embed_38,umap_descr_50D_embed_39,umap_descr_50D_embed_40,umap_descr_50D_embed_41,umap_descr_50D_embed_42,umap_descr_50D_embed_43,umap_descr_50D_embed_44,umap_descr_50D_embed_45,umap_descr_50D_embed_46,umap_descr_50D_embed_47,umap_descr_50D_embed_48,umap_descr_50D_embed_49,umap_descr_50D_embed_50,umap_descr_100D_embed_1,umap_descr_100D_embed_2,umap_descr_100D_embed_3,umap_descr_100D_embed_4,umap_descr_100D_embed_5,umap_descr_100D_embed_6,umap_descr_100D_embed_7,umap_descr_100D_embed_8,umap_descr_100D_embed_9,umap_descr_100D_embed_10,umap_descr_100D_embed_11,umap_descr_100D_embed_12,umap_descr_100D_embed_13,umap_descr_100D_embed_14,umap_descr_100D_embed_15,umap_descr_100D_embed_16,umap_descr_100D_embed_17,umap_descr_100D_embed_18,umap_descr_100D_embed_19,umap_descr_100D_embed_20,umap_descr_100D_embed_21,umap_descr_100D_embed_22,umap_descr_100D_embed_23,umap_descr_100D_embed_24,umap_descr_100D_embed_25,umap_descr_100D_embed_26,umap_descr_100D_embed_27,umap_descr_100D_embed_28,umap_descr_100D_embed_29,umap_descr_100D_embed_30,umap_descr_100D_embed_31,umap_descr_100D_embed_32,umap_descr_100D_embed_33,umap_descr_100D_embed_34,umap_descr_100D_embed_35,umap_descr_100D_embed_36,umap_descr_100D_embed_37,umap_descr_100D_embed_38,umap_descr_100D_embed_39,umap_descr_100D_embed_40,umap_descr_100D_embed_41,umap_descr_100D_embed_42,umap_descr_100D_embed_43,umap_descr_100D_embed_44,umap_descr_100D_embed_45,umap_descr_100D_embed_46,umap_descr_100D_embed_47,umap_descr_100D_embed_48,umap_descr_100D_embed_49,umap_descr_100D_embed_50,umap_descr_100D_embed_51,umap_descr_100D_embed_52,umap_descr_100D_embed_53,umap_descr_100D_embed_54,umap_descr_100D_embed_55,umap_descr_100D_embed_56,umap_descr_100D_embed_57,umap_descr_100D_embed_58,umap_descr_100D_embed_59,umap_descr_100D_embed_60,umap_descr_100D_embed_61,umap_descr_100D_embed_62,umap_descr_100D_embed_63,umap_descr_100D_embed_64,umap_descr_100D_embed_65,umap_descr_100D_embed_66,umap_descr_100D_embed_67,umap_descr_100D_embed_68,umap_descr_100D_embed_69,umap_descr_100D_embed_70,umap_descr_100D_embed_71,umap_descr_100D_embed_72,umap_descr_100D_embed_73,umap_descr_100D_embed_74,umap_descr_100D_embed_75,umap_descr_100D_embed_76,umap_descr_100D_embed_77,umap_descr_100D_embed_78,umap_descr_100D_embed_79,umap_descr_100D_embed_80,umap_descr_100D_embed_81,umap_descr_100D_embed_82,umap_descr_100D_embed_83,umap_descr_100D_embed_84,umap_descr_100D_embed_85,umap_descr_100D_embed_86,umap_descr_100D_embed_87,umap_descr_100D_embed_88,umap_descr_100D_embed_89,umap_descr_100D_embed_90,umap_descr_100D_embed_91,umap_descr_100D_embed_92,umap_descr_100D_embed_93,umap_descr_100D_embed_94,umap_descr_100D_embed_95,umap_descr_100D_embed_96,umap_descr_100D_embed_97,umap_descr_100D_embed_98,umap_descr_100D_embed_99,umap_descr_100D_embed_100,PID,umap_attributes_2D_embed_1,umap_attributes_2D_embed_2,umap_attributes_5D_embed_1,umap_attributes_5D_embed_2,umap_attributes_5D_embed_3,umap_attributes_5D_embed_4,umap_attributes_5D_embed_5,umap_attributes_10D_embed_1,umap_attributes_10D_embed_2,umap_attributes_10D_embed_3,umap_attributes_10D_embed_4,umap_attributes_10D_embed_5,umap_attributes_10D_embed_6,umap_attributes_10D_embed_7,umap_attributes_10D_embed_8,umap_attributes_10D_embed_9,umap_attributes_10D_embed_10,attribute_clustering_label
0.015532188, 0.89963365, -6.6079135, 0.103360064, 1.0769438, 0.12924457, -0.2628582, 1.1876916, -0.25195175, 0.6286047, -0.17456657, 0.1999487, -0.41398406, 0.1724023, 0.19992404, 0.17365858, 0.6047833, -0.25824562, 0.39935887, 0.7572918, -0.04772289, -0.33967564, 2.0816767, 0.5368242, 0.51912713, -0.09837131, -0.09290292, -0.016081303, 0.07295633, -0.29308432, -0.6878089, 0.49211663, -2.810553, -0.14873898, -0.034403197, -0.1673487, 0.4356859, 0.5975602, -0.65139824, -0.8383126, 0.36578402, -0.62164307, 0.25436738, -0.763579, 0.7578715, -0.2144838, -0.15288149, 0.2851875, -0.5211443, -0.03626191, -0.42171782, -0.10104679, 0.49535322, 0.71053207, 0.33431828, 0.67289674, -0.2539165, 0.8605111, 0.23782966, 0.3510782, 0.30889636, 0.2862075, -0.48889637, 0.17616469, 0.26202264, 0.89557767, 0.07079414, -0.34837392, -0.18457828, 0.5495318, -0.5029257, -0.59134746, 0.43226328, -1.0893664, -0.22537926, -0.3326417, 0.78739256, 0.17756481, 1.1763015, 0.12623921, 1.0882173, -0.34609467, 0.33962172, 0.47742426, -0.10748689, -0.06014122, 0.9386918, 0.82948166, 0.4652529, -0.460889, 0.8370085, 0.3382203, 0.048926834, 0.05265355, 0.24148521, -0.080284595, -1.0540453, -0.21960554, -0.6761068, 0.103824995, 0.85290587, -0.6802456, 0.31337193, 1.0129291, 0.011328917, 0.53394854, 0.101178244, 0.010352306, 0.6987986, -0.39573234, -0.2313541, 0.49096757, 0.014049053, -0.094211735, 0.10005887, 0.34324926, 1.0798321, -0.20900309, 0.47835544, 0.46902734, -0.0025920272, -0.53180325, 0.44655287, 0.25447518, -0.27411422, -0.8914577, -0.6716742, 0.8341978, -0.12797898, 0.15887362, -3.416214, -0.8158121, 0.98369837, -0.2085705, -0.407717, 1.6050258, 1.0685134, 0.8317167, 1.8757365, 0.6477144, -1.012069, -0.25832707, 0.45398983, -1.1479092, 1.1247315, -1.4412726, -0.16503373, 0.8709211, 0.7379785, 0.14302608, 1.5169713, -0.16532567, 0.5088979, -0.8840383, -0.6665071, 0.09255573, 0.37444085, -1.2057705, -1.550894, -0.34634313, -1.6948606, 0.23213115, 0.81852925, -0.94784606, -0.43828332, 1.2143588, -3.4725142, -0.6442887, 0.013764441, 0.16463962, 1.2610627, -1.0809504, 1.5116256, -2.3932917, -0.79370946, -0.032288775, -0.48272568, -0.9209145, 0.1756487, 0.47118878, 1.2515488, 2.1333346, -1.0082362, 0.10332762, 0.050573632, 0.45415324, 0.5031891, 0.5222329, 0.49064606, 0.4267742, -1.9534303, -0.6510936, -1.0950806, 1.7323874, -1.033807, 0.29722106, -0.7476555, 0.26987958, -2.5438893, 0.69478697, 0.85204405, 0.15151751, -1.9186798, -1.1460204, 1.4569285, 0.17074162, 1.3521405, 0.72363305, 1.1312747, -0.8589083, 0.47183102, 0.30367163, 0.27430066, 0.30149138, 1.1533493, 0.3393674, -0.20084992, -1.8906201, 2.3811007, 0.3063438, -0.15124188, 0.9805222, 0.078452095, -0.24400201, -0.31756824, -0.8705087, -1.0641922, 0.31507456, 0.2891859, -2.2371292, 0.053400427, 0.0014083534, -0.74581075, 0.3369229, -1.2583796, 1.114034, 0.43229043, -0.38977128, 0.5181323, -0.23645717, 0.38708842, -1.8706714, -0.7904936, 0.43567744, 1.0012169, 0.8518148, -0.3371082, 0.064375475, -0.13536078, -0.52142, 1.8073969, -0.00028049946, -2.1709812, -1.4312048, -1.7995249, 1.9434166, 0.78127414, 2.0334284, 0.955565, 0.21170588, 4.200775, 1.7502272, 1.5625062, 1.9866203, -0.056592107, 2.6679633, 2.0159688, 2.0752306, 2.040305, 0.33274162, 2.1142561, 1.786229, 1.5973141, 0.87274826, 2.0470965, 3.6265433, 2.2105289, 1.361053, 2.0816767, 2.4890428, 2.5727644, 2.2270663, 1.8501072, 2.626296, 2.2784932, 0.7570973, 0.48920903, 2.2664616, 2.2908115, 1.6543623, 1.0872684, 0.8017427, 2.1484723, 3.33135, 0.404151, 0.96632326, 2.9542847, 1.7309939, 0.63814044, 0.4798222, 3.2016842, 1.6555794, 1.5817727, 2.3340557, 2.4977386, 2.2439597, 0.8444923, 1.8449991, 2.2560802, 1.9730833, 2.2683363, 1.8461834, 1.096761, 3.0415657, 2.100679, 2.4211352, 2.0387604, 3.3577135, 0.10722889, 1.3410134, 1.5621445, 2.5181172, 1.7655957, 1.3882233, 0.76130664, 2.8688536, 0.0922059, 1.7495949, 2.1790802, 0.2369602, -0.22537926, 1.641921, 2.3814557, 2.5533557, 3.4480069, 1.7773302, 3.2499893, 1.8473527, 1.8652173, 2.802596, 3.9862468, 2.5133102, 1.5162159, 2.288257, 2.178178, 0.31683868, 4.2783985, 2.7330945, 1.0143021, 1.5586722, 1.8866879, 1.3349913, 1.1280674, -0.13702732, 0.99533147, 1.7595575, 3.6892617, 1.3345997, 1.870842, 2.4933589, 2.3954816, 1.3039393, 0.36166444, 2.4312956, 2.9505572, -0.39573234, 1.0452973, 3.2267327, 2.1976979, 1.7333169, 2.5307748, 1.0422325, 2.8939893, 0.86434776, 1.2318326, 2.8068528, 1.8026038, 1.2197361, 2.7125378, 1.0025592, 0.21685356, -0.8914577, 0.46223047, 4.124416, 0.3036071, 1.5799602, 0.26195422, 1.271169, 2.11626, 1.0047374, 1.1150762, 1.7130802, 1.0685134, 1.375917, 2.748152, 1.709951, 0.36110678, -0.25832707, 2.047681, 0.6285785, 2.2945743, 0.3955695, 0.37983218, 1.9483905, 1.6326323, 1.7233336, 1.5169713, 2.6230512, 1.9244211, 0.72250605, 1.1391217, 2.32465, 1.4501312, -0.09207265, 0.49457413, 0.75903225, 1.5595409, 1.3626724, 2.378195, 0.06493582, 0.44967645, 2.467714, -1.4014689, 0.8171862, 1.3304709, 1.4638281, 1.566319, 0.55131274, 2.107682, -0.3234804, 0.6568174, 1.6429648, 1.0353835, 0.9089664, 1.1203442, 1.5678438, 1.9603813, 2.1333346, 1.352417, 1.6315546, 1.6577194, 1.6276641, 2.2350976, 1.9601775, 1.4688549, 1.7808244, 0.13010924, 1.1685069, 0.65901816, 2.6942773, 0.6526345, 1.3265564, 0.43550187, 1.5725621, -0.84565073, 1.9240049, 2.0047376, 0.79446757, -0.33060968, 0.6670236, 2.2957013, 2.5634482, 3.1720634, 1.5167003, 1.8222948, 1.3092885, 1.6028955, 2.142021, 1.9773395, 1.1548312, 1.2836341, 1.3891032, 1.6752903, -0.08498837, 3.3171828, 1.2957152, 0.39317945, 1.632113, 0.7416044, 1.3423266, 1.7468679, 0.3792673, 0.07700708, 1.6942289, 2.670261, 0.94898707, 1.0234048, 0.89519227, 2.0391538, 0.36485508, 0.45476443, 2.2452831, 1.6441646, 0.23161992, 1.1866783, 2.1997886, 2.5463328, 0.48237666, 1.7377747, 1.1348207, 1.5154388, 1.2353934, 0.7737631, 1.3509688, 1.3789574, 1.790753, 3.7129397, 1.0807126, -1.0603063, -0.5602603, -0.12429029, 3.2439609,0.45962355,-0.41101804,6.451454,5.1522193,5.266865,1.9988706,5.635743,6.762748,4.842322,4.5647626,2.4631612,4.5466475,4.8275433,5.7906847,4.8986225,5.390823,4.5855756,6.412025,6.3849597,5.0660996,2.4383905,3.5061097,4.778011,5.97043,5.791852,5.5473766,4.2441225,3.9743085,3.9281156,5.304119,4.825479,5.487056,5.638329,4.833404,4.146289,5.1680713,4.6829867,5.4432073,4.259116,5.4742885,5.34682,4.91912,5.0931697,5.1346254,5.102622,5.351422,4.5176616,4.6188,4.1585755,5.4952345,5.396286,4.865262,5.0842147,4.7365813,5.5190783,4.9719625,4.880152,4.463589,4.9501457,4.886112,3.3099868,5.6954093,4.7953024,4.6852794,4.563221,4.948566,4.7840643,7.489171,4.802514,5.977726,3.1096463,6.268479,4.709285,4.0681553,5.487651,4.842138,4.1470165,5.458389,5.2438073,4.665525,5.4404993,4.9983644,5.342148,4.8666215,5.371639,5.3427415,5.463305,4.782441,5.009978,5.2558284,4.76546,5.096658,4.8467255,5.11695,5.1801147,4.926719,5.8108683,4.706627,5.0040426,4.7912655,5.058293,4.904987,5.1644816,5.5130386,5.051277,4.5327067,5.258841,5.198676,4.9844694,5.343361,4.932304,5.0112863,4.9860783,4.908236,5.029532,4.8319097,5.9282365,4.9823008,3.9644341,5.2155476,4.4633346,4.730775,4.7713933,5.00366,5.4621825,5.4051533,5.7169995,4.856973,4.322936,4.740608,5.5901203,4.9545164,4.5933223,4.867245,5.1623573,5.3170314,4.8045893,5.091386,5.244763,5.3408737,4.979618,4.883155,4.23064,5.6614747,4.725621,4.827396,4.7171974,5.1834846,4.483305,5.1125393,5.5402365,4.28211,4.91242,4.9733143,5.620717,4.827492,4.4886823,4.6842885,4.8037033,4.8739567,6.0077395,5.429769,5.3139515,5.0173316,5.091902,5.091645,4.968705,204,12.318414,10.589802,7.31271,-1.1920993,1.091677,10.844513,6.97516,10.966936,0.89958286,1.5403013,4.014947,5.294258,9.300641,1.60533,5.5015945,5.643491,7.4402514,4
